Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,BandT_H5B_blo1_BM5_rep9_msmethod,ms_condition,ms_mp\msmethodfile,BM5,1
Unknown,BandT_D6T_blo1_BF22_rep11_msmethod,ms_condition,ms_mp\msmethodfile,BF22,1
Unknown,BandT_D2B_blo1_RK14_rep9_msmethod,ms_condition,ms_mp\msmethodfile,RK14,1
Unknown,BandT_H3B_blo1_GJ4_rep12_msmethod,ms_condition,ms_mp\msmethodfile,GJ4,1
Unknown,BandT_hyea_SysQC_BM2_rep5_msmethod,ms_sys,ms_mp\msmethodfile,BM2,1
Unknown,BandT_hyeb_SysQC_BM24_rep5_msmethod,ms_sys,ms_mp\msmethodfile,BM24,1
Unknown,BandT_H3B_blo1_GL6_rep13_msmethod,ms_condition,ms_mp\msmethodfile,GL6,1
Unknown,BandT_D4B_blo1_GK17_rep11_msmethod,ms_condition,ms_mp\msmethodfile,GK17,1
Unknown,BandT_D6T_blo1_BF20_rep12_msmethod,ms_condition,ms_mp\msmethodfile,BF20,1
Unknown,BandT_D2T_blo1_RM18_rep9_msmethod,ms_condition,ms_mp\msmethodfile,RM18,1
Unknown,BandT_qc_other_BP1_rep13_msmethod,ms_lib,ms_mp\msmethodfile,BP1,1
Unknown,BandT_qc_other_BP2_rep14_msmethod,ms_lib,ms_mp\msmethodfile,BP2,1
Unknown,BandT_tb_other_BA2_rep13_msmethod,ms_tb,ms_mp\msmethodfile,BA2,1
Unknown,BandT_tb_other_BA23_rep14_msmethod,ms_tb,ms_mp\msmethodfile,BA23,1
Unknown,BandT_D4T_blo1_GK18_rep11_msmethod,ms_condition,ms_mp\msmethodfile,GK18,1
Unknown,BandT_H3T_blo1_GI11_rep10_msmethod,ms_condition,ms_mp\msmethodfile,GI11,1
Unknown,BandT_D2B_blo1_RB16_rep10_msmethod,ms_condition,ms_mp\msmethodfile,RB16,1
Unknown,BandT_D4T_blo1_GF20_rep12_msmethod,ms_condition,ms_mp\msmethodfile,GF20,1
Unknown,BandT_H3T_blo1_GD10_rep11_msmethod,ms_condition,ms_mp\msmethodfile,GD10,1
Unknown,BandT_D2B_blo1_RN14_rep11_msmethod,ms_condition,ms_mp\msmethodfile,RN14,1
Unknown,BandT_H5B_blo1_BN3_rep10_msmethod,ms_condition,ms_mp\msmethodfile,BN3,1
Unknown,BandT_D6B_blo1_BH17_rep9_msmethod,ms_condition,ms_mp\msmethodfile,BH17,1
Unknown,BandT_D6T_blo1_BH21_rep13_msmethod,ms_condition,ms_mp\msmethodfile,BH21,1
Unknown,BandT_H3T_blo1_GL10_rep12_msmethod,ms_condition,ms_mp\msmethodfile,GL10,1
Unknown,BandT_D2B_blo1_RG16_rep12_msmethod,ms_condition,ms_mp\msmethodfile,RG16,1
Unknown,BandT_D4B_blo1_GP17_rep12_msmethod,ms_condition,ms_mp\msmethodfile,GP17,1
Unknown,BandT_D2B_blo1_RG14_rep13_msmethod,ms_condition,ms_mp\msmethodfile,RG14,1
Unknown,BandT_H5B_blo1_BO4_rep11_msmethod,ms_condition,ms_mp\msmethodfile,BO4,1
Unknown,BandT_D2T_blo1_RD22_rep10_msmethod,ms_condition,ms_mp\msmethodfile,RD22,1
Unknown,BandT_D2T_blo1_RD20_rep11_msmethod,ms_condition,ms_mp\msmethodfile,RD20,1
Unknown,BandT_H5B_blo1_BN7_rep12_msmethod,ms_condition,ms_mp\msmethodfile,BN7,1
Unknown,BandT_D6T_blo1_BG20_rep14_msmethod,ms_condition,ms_mp\msmethodfile,BG20,1
Unknown,BandT_D4B_blo1_GE15_rep13_msmethod,ms_condition,ms_mp\msmethodfile,GE15,1
Unknown,BandT_D4T_blo1_GC22_rep13_msmethod,ms_condition,ms_mp\msmethodfile,GC22,1
Unknown,BandT_qc_other_BP2_rep15_msmethod,ms_lib,ms_mp\msmethodfile,BP2,1
Unknown,BandT_qc_other_BP1_rep16_msmethod,ms_lib,ms_mp\msmethodfile,BP1,1
Unknown,BandT_hyea_SysQC_BM1_rep6_msmethod,ms_sys,ms_mp\msmethodfile,BM1,1
Unknown,BandT_hyeb_SysQC_BM23_rep6_msmethod,ms_sys,ms_mp\msmethodfile,BM23,1
Unknown,BandT_tb_other_RA24_rep15_msmethod,ms_tb,ms_mp\msmethodfile,RA24,1
Unknown,BandT_tb_other_RA1_rep16_msmethod,ms_tb,ms_mp\msmethodfile,RA1,1
Unknown,BandT_D4B_blo1_GG13_rep14_msmethod,ms_condition,ms_mp\msmethodfile,GG13,1
Unknown,BandT_H3T_blo1_GP11_rep13_msmethod,ms_condition,ms_mp\msmethodfile,GP11,1
Unknown,BandT_D4B_blo1_GC15_rep15_msmethod,ms_condition,ms_mp\msmethodfile,GC15,1
Unknown,BandT_D4T_blo1_GD22_rep14_msmethod,ms_condition,ms_mp\msmethodfile,GD22,1
Unknown,BandT_D6B_blo1_BJ17_rep10_msmethod,ms_condition,ms_mp\msmethodfile,BJ17,1
Unknown,BandT_D6B_blo1_BM16_rep11_msmethod,ms_condition,ms_mp\msmethodfile,BM16,1
Unknown,BandT_D4B_blo1_GB16_rep16_msmethod,ms_condition,ms_mp\msmethodfile,GB16,1
Unknown,BandT_D6B_blo1_BN15_rep12_msmethod,ms_condition,ms_mp\msmethodfile,BN15,1
Unknown,BandT_H3T_blo1_GJ11_rep14_msmethod,ms_condition,ms_mp\msmethodfile,GJ11,1
Unknown,BandT_H5T_blo1_BP10_rep10_msmethod,ms_condition,ms_mp\msmethodfile,BP10,1
