Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,BandT_D6B_blo5_BG16_rep10_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:D21,1
Unknown,BandT_H1T_blo5_RF9_rep9_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:F10,1
Unknown,BandT_D4T_blo5_GD21_rep9_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:P3,1
Unknown,BandT_H3T_blo5_GF10_rep10_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:N19,1
Unknown,BandT_H3B_blo5_GP3_rep9_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:L8,1
Unknown,BandT_D2T_blo5_RN19_rep9_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:L20,1
Unknown,BandT_H1T_blo5_RL8_rep10_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:O18,1
Unknown,BandT_D4T_blo5_GL20_rep10_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:G21,1
Unknown,BandT_D6T_blo5_BO18_rep9_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:J7,1
Unknown,BandT_D6T_blo5_BG21_rep10_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:B5,1
Unknown,BandT_H1B_blo5_RJ7_rep9_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:P3,1
Unknown,BandT_H3B_blo5_GB5_rep10_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:L3,1
Unknown,BandT_H5B_blo5_BP3_rep9_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:G13,1
Unknown,BandT_H1B_blo5_RL3_rep10_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:H16,1
Unknown,BandT_D2B_blo5_RG13_rep9_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:O19,1
Unknown,BandT_D4B_blo5_GH16_rep9_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:M16,1
Unknown,BandT_D2T_blo5_RO19_rep10_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:I16,1
Unknown,BandT_D2B_blo5_RM16_rep10_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:H6,1
Unknown,BandT_D4B_blo5_GI16_rep10_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_wetfile,R:C2,1
Unknown,BandT_H5B_blo5_BH6_rep10_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_wetfile,R:C2,1
Unknown,BandT_hyea_SysQC_RC2_rep13_ch1_msmethod_wet,lc_sys,lc_mp\ChannelA_wetfile,R:C24,1
Unknown,BandT_hyea_SysQC_RC2_rep14_ch2_msmethod_wet,lc_sys,lc_mp\ChannelB_wetfile,R:C24,1
Unknown,BandT_hyeb_SysQC_RC24_rep13_ch1_msmethod_wet,lc_sys,lc_mp\ChannelA_lcmethodfile,R:N11,1
Unknown,BandT_hyeb_SysQC_RC24_rep14_ch2_msmethod_wet,lc_sys,lc_mp\ChannelB_lcmethodfile,B:G18,1
Unknown,BandT_H1T_blo6_RN11_rep11_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:G10,1
Unknown,BandT_D6T_blo6_BG18_rep11_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:I11,1
Unknown,BandT_H5T_blo6_BG10_rep11_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:I14,1
Unknown,BandT_H5T_blo6_BI11_rep12_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:O9,1
Unknown,BandT_D6B_blo6_BI14_rep11_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:I21,1
Unknown,BandT_H1T_blo6_RO9_rep12_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:F19,1
Unknown,BandT_D2T_blo6_RI21_rep11_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:B13,1
Unknown,BandT_D2T_blo6_RF19_rep12_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:I7,1
Unknown,BandT_D2B_blo6_RB13_rep11_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:L13,1
Unknown,BandT_H1B_blo6_RI7_rep11_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:J18,1
Unknown,BandT_D4B_blo6_GL13_rep11_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:N3,1
Unknown,BandT_D4T_blo6_GJ18_rep11_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:D12,1
Unknown,BandT_H3B_blo6_GN3_rep11_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:O22,1
Unknown,BandT_H3T_blo6_GD12_rep11_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:N15,1
Unknown,BandT_D6T_blo6_BO22_rep12_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:L12,1
Unknown,BandT_D4B_blo6_GN15_rep12_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:O17,1
Unknown,BandT_H3T_blo6_GL12_rep12_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:N4,1
Unknown,BandT_D2B_blo6_RO17_rep12_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:L5,1
Unknown,BandT_H5B_blo6_BN4_rep11_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_wetfile,R:C2,1
Unknown,BandT_H3B_blo6_GL5_rep12_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_wetfile,R:C2,1
Unknown,BandT_hyea_SysQC_RC2_rep15_ch1_msmethod_wet,lc_sys,lc_mp\ChannelA_wetfile,R:C24,1
Unknown,BandT_hyea_SysQC_RC2_rep16_ch2_msmethod_wet,lc_sys,lc_mp\ChannelB_wetfile,R:C24,1
Unknown,BandT_hyeb_SysQC_RC24_rep15_ch1_msmethod_wet,lc_sys,lc_mp\ChannelA_lcmethodfile,R:M3,1
Unknown,BandT_hyeb_SysQC_RC24_rep16_ch2_msmethod_wet,lc_sys,lc_mp\ChannelB_lcmethodfile,B:K3,1
Unknown,BandT_H1B_blo6_RM3_rep12_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:G19,1
Unknown,BandT_H5B_blo6_BK3_rep12_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:F13,1
Unknown,BandT_D4T_blo6_GG19_rep12_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:N6,1
Unknown,BandT_D6B_blo6_BF13_rep12_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:F14,1
Unknown,BandT_H5B_blo7_BN6_rep13_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:P17,1
Unknown,BandT_D2B_blo7_RF14_rep13_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:A22,1
Unknown,BandT_D4B_blo7_GP17_rep13_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:A5,1
Unknown,BandT_D4T_blo7_GA22_rep13_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:I10,1
Unknown,BandT_H3B_blo7_GA5_rep13_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:N20,1
Unknown,BandT_H1T_blo7_RI10_rep13_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:O21,1
Unknown,BandT_D2T_blo7_RN20_rep13_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:P10,1
Unknown,BandT_D2T_blo7_RO21_rep14_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:I11,1
Unknown,BandT_H5T_blo7_BP10_rep13_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:D13,1
Unknown,BandT_H3T_blo7_GI11_rep13_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:O7,1
Unknown,BandT_D2B_blo7_RD13_rep14_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:A18,1
Unknown,BandT_H1B_blo7_RO7_rep13_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:O6,1
Unknown,BandT_D6T_blo7_BA18_rep13_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:E15,1
